index,latitude,longitude,MLsaysSciJob,altitude,geometry,commpany_searched_for,name,numberTimesCompanySeen,FALSE,FALSE2,KeyWord,place_id,types,address,reference,photos,industry,rating_x,id
2144,29.8659873,-95.5096476,1,,Point,Advantage+Technical+Houston+Texas,Advantage Interests Inc,1,,0,Aerospace,ChIJhdRfNnvPQIYR7HNCbpCyjI4,"point_of_interest,establishment","7840 W Little York Rd, Houston, TX 77040, United States",CmRSAAAACdHiIZdrzyR4vWJnSQguLIzn3ilegjEcXPXVnPEtWIH9XgvcHhj2QfhvVgWQ9Dr5QTiaWne9r_awFTUTAQBXSWtM1TqiIvuOcok0ynjMq2kgaNPr2eZ-7snvYjmwbGSCEhBDAHy8wQctpJhtYAiT1i1uGhTHVYGmHEMTFiUGxTIAtHrao-yBIg,"1000|CoQBdwAAAJzLN82ro4xSOL0P2LxpkC4_fbbhy2h7cX8aXkatS9a-IUfw1ypF3OW9pyPYwQgbLU0I6dk1I9RZtae4qodO9U3KfOVRGRPva377EEOWsUcpxpUV5opgQH3yW5XqMi4x614KCBcGjHlegtK-mAK4QvRBNGCfVfiq6vIbf_uZadCUEhATYLOMSDa1apXIgy_cJgHlGhR58ki6NFDtaYJHS-xVkT05qieKLw|<a href=""https://maps.google.com/maps/contrib/102962729180579125967/photos"">Advantage Interests Inc</a>|667",space,5,63358aa1a40a74d82a90f8c6952151ead4b65d3d
2455,29.8763081,-95.3873368,1,,Point,Advantage+Technical+Houston+Texas,Advantage Auto,1,,0,physics,ChIJvTlUyuS3QIYRJAWHu8fhtzU,"car_repair,point_of_interest,establishment","7913 Airline Dr, Houston, TX 77037, United States",CmRRAAAAtk0eMl6nd7E4_M4PNr-y4Lcjyt1Knr71aPXAGketRpQShVeqBEDgdDlUhR6fGi8xLQAaRgBTGMCjAFM4e9gos8vKrkXyCl3FoGrL9UEWFErhFZL7xg6ES_D7WsHZ699tEhBB2dg__pPSNtIWpQE44_W4GhR7pu2ObbnYJlmIUqhGZqSxRy5SkA,,space,5,3ca49046f0743d2a9560916fa0ce4e3dcbcced47
2456,29.7724802,-95.2054407,1,,Point,Advantage+Technical+Houston+Texas,Advantage Houston Motors LLC,1,,0,physics,ChIJP9OaXWejQIYR8gg18-7bodI,"car_repair,point_of_interest,establishment","12823 East Fwy, Houston, TX 77015, United States",CmRSAAAAWFIBmV8qRE5SHQKtBxgDqE21R8hHaoZNxhDVmqWDElYBKHqEcSCohfp6e5de4SQgtzGY8NtOmjkFu3S3Plvc7T3uVqaPyVTEMshA487SoCLttlyGkilbcXOr_E83b_LtEhCDA3rMt-qoVLCSySshb7ZqGhS5zpIfXRMSt7EeQoQFy5zmsGknPA,"9572|CoQBdwAAAIgP2n0PIIAFSRM16hFb91bC20nc9fCvpx5fp1CstkjSZkYHpgNHNc9VQrG-DkCFEajNiRi7DiJoZNP4vwl6caloSwJrRZvTfDHv7ufyEEVul7EYWxuc-3Qmc-NgnR7lJtaRYqZlNu3l2G2NS_n4b3X6gbAqz200-03wlPdS3SoZEhB9eHrqDDbE3KERXitllzJmGhTn_Vi55Y17YWWspipNF_WVRdU-Pg|<a href=""https://maps.google.com/maps/contrib/111549975025476350043/photos"">GiovanniHughes</a>|3124",space,3.8,b84fc40166455eaa81ca40c81168b39c94526dd0
2457,29.9693643,-95.332182,1,,Point,Advantage+Technical+Houston+Texas,Advantage Rent A Car,1,,0,physics,ChIJR5WT-xm0QIYRb39kim7fhd8,"car_rental,point_of_interest,establishment","17330 Palmetto Pines, Suite A7, Houston, TX 77032, United States",CmRSAAAApcC2TWtj8PNYxK2j6PCTbxmoXxcRuIOkwmGKZop6Plvk-WjgHjk_eE27vQoSVLh_q7AUAnuqHx1d7Q2Dtj2wogo7rQr6LyCrVfTmgaWyLSFdWDVTsyxbFh-vPDx7_tXVEhA9yV8bIKl20Ymq1BPr4UsnGhQKL1G4S8d88sRR24JE9k6OW5sCAg,"748|CoQBdwAAAHlffkw5m0HNnM5ftR6efYyUY6cbRUK4NS7DzK_Is_OXRskNZIywqrXVurZQdLUCsGhE5ANKrAq3YnJdGnJ0U07Q9n6qGH7K_N4eAU7T9Cg_pUud2GcTL-wipe9RW0xZzbxAEzA8hAEGb2vYGlYa7y5H-V6gxDWxxRDcoTiLyfXrEhBgGXwgVwQ_aWyPZ6jNknXjGhRiSMqllzDSmXcl4bupN11d8BmkHA|<a href=""https://maps.google.com/maps/contrib/113116828860361694319/photos"">Advantage Rent A Car</a>|748",space,2.4,0846e28adf721f084f5560a96f07224c65e2963c
2458,29.8659873,-95.5096476,1,,Point,Advantage+Technical+Houston+Texas,Advantage Interests Inc,1,,0,physics,ChIJhdRfNnvPQIYR7HNCbpCyjI4,"point_of_interest,establishment","7840 W Little York Rd, Houston, TX 77040, United States",CmRSAAAAutFBTn14MJghqR67QHkNm10_EIc5FXfSv7ybPrj4hLqFq0FyFYhNxWzB5ZgTMWWlPK3oVMPKG_LnTlNYACS_fK1AoDkefY2-6NCNsL2VbCGw0CQC3sd0AHgFBoEzQov2EhCs68kpC92zqiYnH6oRQc56GhRNvJiJhk92WCKhM13D0g3Wy-3HDQ,"1000|CoQBdwAAAEdHChn2QTtKUBXw2GBCisuvkV1hRa5aDmpJDuBdw1aX5MKMAWLP4nVetOo2R_N2zR2OcKn_kLG4DHJLTMpkywG9egx1Rym1Lu9p41MGV8hWT4AZnmK2E1_wurfC7la6zuK34V1SPjSfYbK5yUomwon1k8VsrArSRy-HJIg-9nh-EhBVU4m8XsoF0VBBBKT12H11GhRPAtyFP57OH-Pz5k1kRDs_2tJE6A|<a href=""https://maps.google.com/maps/contrib/102962729180579125967/photos"">Advantage Interests Inc</a>|667",space,5,63358aa1a40a74d82a90f8c6952151ead4b65d3d
3181,29.6076709,-95.1757448,1,,Point,Afb+International+Houston+Texas,Ellington Field Joint Reserve Base,1,,0,Scientist,ChIJxXgJrmiZQIYRz9BzI-MJ8hY,"point_of_interest,establishment","11210 Blume Ave, Houston, TX 77034, United States",CmRRAAAASoDhr0bfsB3ktJHNGC4nWHInqGOojRc0m4jvB0zknxDilgUkHXicK-vcbrp2c0JoGJ-687I6AmPT0DkNbeiI0Esg-9vf58V2eGLRdeVS_u4O2x1MdyYGitYDCuIU5CxSEhDBI1YwyM8kJnEDNbwaSa-gGhSX6wr9MLEi5sV0dBPfFFeme1c7Kw,"1024|CoQBdwAAAEWLTxmoQEHKLlk0dc2yjFRywJkCYD5CxGoY7tnckVCLq8xL-xAWsxdPNv-tZTGc64JxLj8fqjUCoFrI5lVJfXeqwA3H6s6UUMPsakqg3TfMCwfkBxHxjdPLmRjOXMVp9flDTBS7i92rovGS7dk_ZE4x56a_Zp2QNnT24lt8v6ReEhAIOSncxYilSumyUChTZbIQGhRjwEs8HhjBtNeg1TGkkmJFr0v3IA|<a href=""https://maps.google.com/maps/contrib/111928602945709402066/photos"">Jim SomethingElse</a>|434",other,4.2,7bdfd5a5a17fb509692a830dba0dcc71b5665263
3182,29.6029112,-95.1692283,1,,Point,Afb+International+Houston+Texas,Ellington Airport,1,,0,Scientist,ChIJT5sWhVuZQIYRE2r80vBc_8s,"airport,point_of_interest,establishment","510 Ellington Field, Houston, TX 77034, United States",CmRSAAAAnhtWL3ONTtr22CuZoKAd4rfqodj0CY7CUB8xQixKvQz0_wsC9QebCvtVDHQhQZDXoGsDaykP4S9aMxCVyYzBkzcquc6xpIdbbCTQhKhceb2ZiZssR18tXb7iOXAUUOdREhB9qtPDxRos3hCNw1ANm4B4GhRDEGhWMFY2hE80dnNYPaPO98_AGw,"5312|CoQBdwAAAOyvM5jyf_aBDDQ9kJBC6fyUj2Lt-8FB3zmrY4T4rFKO036vgKa53LcaNHngJwRZ8Zfb1rx2coEQSHmeKgUrmfxobAwibWD9kA3oP4MAPp9Vo99Xjnwi059kJOzcmppRke72nle37eUEyy4W7IoRp89wh2Iy5m6Bx2ihnerPpZYuEhD8i1mcuv1Yn1DhI_kMYdCHGhRSp1w40Tp3eDqYDkQL7Kk5RsGDSQ|<a href=""https://maps.google.com/maps/contrib/104628195309381004038/photos"">venkat vijay kumar pentapati</a>|2988",other,4.7,f689deb50fb32b48c709930d78153fb82a31a9d8
3183,29.9902199,-95.3367827,1,,Point,Afb+International+Houston+Texas,George Bush Intercontinental Airport,1,,0,Scientist,ChIJx1VD2SO0QIYRMcLAyPy0xpw,"airport,point_of_interest,establishment","2800 N Terminal Rd, Houston, TX 77032, United States",CmRSAAAAhw7NdeO6nYFUiqL49bI5EXVTJqYpTtk30wRvhgu1qpg2G8--bjT9cQ5gxSx8p7bREsoTHExhCRXm0qOnbuKDei_Fr6yGLkpz3mFK1lZqN8YIwJyzKlVashfEt7_vAXcAEhCFtK7qRj6yfT3wvrWyViJoGhQym20b6mxhr3CI5wITxUd1XR1H9w,"3840|CoQBdwAAAOMc-W2ognTiyiDrmVSz0W3jEzDFhCNrxfOYK9CJSmXq5CPk2g39zI0JpFAlK5RUj0DN73zPuY2g8RB2wnI9hP3bDzUKK16NSuMopMGD9uMwhCe0od_kefy_SVDEJ0z4vj94HYvml4m4sg1RRHjUym2_HflqTuEdJRYjatnbQoV_EhBh_ytT4G_oRo8T_gn4AbtAGhSnsmVZ8uXwzxKpxJ-yCfvMpJ_kbQ|<a href=""https://maps.google.com/maps/contrib/101770125513125527381/photos"">Izumi Kelly</a>|2160",other,3.7,9dfa076e5be9daa5da0871931be10da4d2a63a7f
1065,29.7870419,-95.6672833,1,,Point,AFLAC+Houston+Texas,Aflac Insurance: Raymon P Keech III -,1,,0,Pharmaceutical,ChIJFYoHGWUHwFQRSJatszwe6UA,"insurance_agency,point_of_interest,establishment","16360 Park Ten Pl #340, Houston, TX 77406, United States",CmRRAAAAe7yU3FapWlkJZSNa5IdasrsNsFWeXgCUXAdz-oRS-I2Y6bOIer5kdECpbRR3tCzOpTObo8shTOyr4Iwetr3gR6XRmecFvvK-Zn8sppENdCB503PkFXKm26WaSHLcRydtEhCCrpFF8lJVEnE-brIUv6TiGhTEQQ5S2qhU50wPq2rHSjpm0bclnw,,health,3,3255a4bfe08cbc98cdc1f8f6bf1dfa7ea8b9a390
1089,29.7240707,-95.3878059,1,,Point,Aids+Healthcare+Foundation+Houston+Texas,"AIDS Healthcare Foundation Houston Healthcare Center, Benjamin Portnoy, MD",1,,0,Pharmaceutical,ChIJIat_FYK_QIYRhvc_r6QGb5k,"doctor,health,point_of_interest,establishment","1200 Binz St #1290, Houston, TX 77004, United States",CmRSAAAARgtf6lxnuGnDUe5_ZZ8XphjejMn3ngFtXBjFkCpXQ6t-egBY2iFs_ZJJOZwHcVBS5d2dDtpOdfOn2bX3FBl05O-0XdTqyqet47sAFfWFdKP_BoQgK7UfORudAOnnKuoTEhCETo0z7NXNi87jOs-RPdCPGhSnQg4Wt3KH9UabQXok_CnkkWIKmA,,health,5,37c855a9fb3d5835d92a89b80a6925b8414038f3
504,29.9518385,-95.4216109,1,,Point,Air+Products+Houston+Texas,Air Products & Chemicals Inc,1,0,TRUE,Nuclear,ChIJmRKBDInJQIYRHaeM6lUCxb0,"point_of_interest,establishment","12600 Northborough Dr # 196, Houston, TX 77067, United States",CmRSAAAAbnTnM0N_FnsMFo_kndXOQWDoQ-D0vSeLwfGWz6kxMPXydEXW45juq6n07sLAGys_m2q-eqBaETRAzBuUrku9JzfxALDAz4MXtRPbRMf0S1-H6yVXYDOY9fYeEYV2z9-CEhBIj7Tq6GcxeDpKiwMQkFNBGhSbj-_IOVONZuVRCWJLUuhICjHHZg,"2688|CoQBdwAAAOtFNsbGJ18GmS7CAzT21vgkgyvvQQybBvAUTkPkCiJUwwJjLhtgj3Ka4VjdFD6QflIHpwOrjGBYf806BczXdnQfNBHeH6G5ZF_0N37WE3rzlFfKMW6d2rxafKdqF0JJeN-1_n97KAcRub1Sp94cZONAWYro6Tkt7CB2R2M_gqM7EhDBRzTcmAfBCNoVXJiWc7BaGhTRZt6dpyBBT6XaTTaSiyg13FmzCQ|<a href=""https://maps.google.com/maps/contrib/111263805488559139934/photos"">Seth Pocock</a>|1520",health,5,1e10d46d6d9995063cf864ec0727036b2f4ab87d
505,29.5877906,-95.4267581,1,,Point,Air+Products+Houston+Texas,Custom Air Products & Services Inc,1,0,TRUE,Nuclear,ChIJKaxo53zrQIYRkJ8Pv6zc33g,"general_contractor,point_of_interest,establishment","35 Southbelt Industrial Dr, Houston, TX 77047, United States",CmRRAAAA5xVbiKrIzmW5BhX2H8wwn7pTiGh4r9NDHDyJeQ8aLhU-xJ7OpsgLrMaiEy_mE3WbHRhQJoYq2BST903ZVRKbKC2XwNqHkFuWlp1D4PYdv-b2qbXd9KsuJvmlCYOWh21tEhD0qcdS6_cxYYzsbHeduJSDGhStNecjTEEtRGu2uihLMJOrRodwuw,"2988|CoQBdwAAAMAAPjvzFMQOnLr0wMh4WqhGYhp8Gx8CiFrz-5fKOemMeXIlSAfnrpDyE1F5zS0IDHnzj1S995gjKwD6EpcjGkBR63ZmPia_cY87zZKYtLCo4PIaDEUBUo4ssjTH0ApwT6uumJEEEkBqnIEm-UpcL-pX1t0Pr_Y5zmNuQnwXAALAEhBQoJ4lrK0zHzQ7ex0qTPaTGhTvwpMzcBgpNrx0CA-xeZlBYLKQkg|<a href=""https://maps.google.com/maps/contrib/101085983329080997499/photos"">Steven Mcguirt</a>|5312",health,4.3,4ce4dceb53b5b23c187580a149c9caa1427eccaf
2145,29.9518385,-95.4216109,1,,Point,Air+Products+Houston+Texas,Air Products & Chemicals Inc,1,,0,Aerospace,ChIJmRKBDInJQIYRHaeM6lUCxb0,"point_of_interest,establishment","12600 Northborough Dr # 196, Houston, TX 77067, United States",CmRSAAAA11urxC-ldTxJ_29oeTF24816ThJGFs7UIkiZe3D9MOy3PJr5zZPkFRFUOasOZK6O4W6cB337LuitJYAzVY6zfKEZabGu-lch65bbz3zAN3ubLkfkgkd4pQNdaJnJuXgkEhBnIrLjFvaBj4H6a_y901uwGhQMxLeyVEXEsKv5_HmfbcceR8dN-g,"2688|CoQBdwAAAGbEfPEJcJi4Yr57sy4DzlHOy-crWv-pGZi3nD8et6NAszlDIX8SijA5D9uZe8MeZR2GCtqsgWBtq36CIT7YH_UAd33fYc7vPOYrfo2eV9pnglZ9cz--3chrxz6NV-uLsuZhe_XExGjQgrCAeIaWbIJ8hZiz_nYqhqNriTFXIYLIEhBvVE5TGgEddZDBEKTvc1sXGhR1WQaA4kExrXZNh3wMQrS32Gij1Q|<a href=""https://maps.google.com/maps/contrib/111263805488559139934/photos"">Seth Pocock</a>|1520",space,5,1e10d46d6d9995063cf864ec0727036b2f4ab87d
2146,29.5877906,-95.4267581,1,,Point,Air+Products+Houston+Texas,Custom Air Products & Services Inc,1,,0,Aerospace,ChIJKaxo53zrQIYRkJ8Pv6zc33g,"general_contractor,point_of_interest,establishment","35 Southbelt Industrial Dr, Houston, TX 77047, United States",CmRRAAAA4SqbwHXVwmX500h2BOPdIbV7CEa7qs6WTIbynjVhcYRwZ466cuG5F7pboqXE05EcoMvP1xO9kZaJS_v0UOcS2_otceO7vLnf9wSc4DHwKG-z0N_T3xlC34e1awqa7Fj1EhBrDcumrYmNT3r4T_FyuFb4GhQWSmHYnSNCeXANlgNTSDOEK_gn2Q,"2988|CoQBdwAAAF4xrmSeHPxCc5OaryLLMUQdk4sYWwR2HIY0BBVse6JINeOCUcmbqlwECD23u9TyFZWEiecPzNyYikbct7vGliZpHUSE5sLFUHysYrEfSTP1QOeDxkprQ0wX6jxK1RqxSQxazXrovbZpJd_7JEww14JvKvKixWTKZWZRJccFzQQGEhCuD6QwhGkv8u42FD3g6ApRGhSrhBYmxQmIrHHNAJIvDhcgOTtppQ|<a href=""https://maps.google.com/maps/contrib/101085983329080997499/photos"">Steven Mcguirt</a>|5312",space,4.3,4ce4dceb53b5b23c187580a149c9caa1427eccaf
2686,29.9518385,-95.4216109,1,,Point,Air+Products+Houston+Texas,Air Products & Chemicals Inc,1,,0,Satellite,ChIJmRKBDInJQIYRHaeM6lUCxb0,"point_of_interest,establishment","12600 Northborough Dr # 196, Houston, TX 77067, United States",CmRSAAAAvVN71iuMxJYInBdQXSIUipocEj3CJSTwMq4VISrOPHS5f7O9EVDViLQB-RL-bGIKsDJD9HiPDVbPzItRRRedwcsOHt3N26Br_9VaeFmTKPZyrInRvneZIEZ6Q6GSo2LUEhAdOaEEtmBiYRGtdll8DMvnGhQLTwyaMdCymbH39_APLkla4YctkQ,"2688|CoQBdwAAAARcLQVbDx3yxMHjRDns5G1eXb6Ai_Gjaw-DL5y0HGAIGM-xXv0IqD3E-16hIwfqxF8-mgGFr_vpBFxQarx6Ui8h2xSjRirkO0OkTpyv5x9YPiqHDXMN4s8sKrgUdJuYxiFI2mmrv8Tkg2bdSyYJXwKZlJCCJxxO3qHo7PNMrWqBEhA_P_tjp-d1rOeoIWsxpTTjGhT_Q6T1NSjKL6J1kjfDjJ5Cz738rw|<a href=""https://maps.google.com/maps/contrib/111263805488559139934/photos"">Seth Pocock</a>|1520",space,5,1e10d46d6d9995063cf864ec0727036b2f4ab87d
2687,29.5877906,-95.4267581,1,,Point,Air+Products+Houston+Texas,Custom Air Products & Services Inc,1,,0,Satellite,ChIJKaxo53zrQIYRkJ8Pv6zc33g,"general_contractor,point_of_interest,establishment","35 Southbelt Industrial Dr, Houston, TX 77047, United States",CmRRAAAAx-GhsJ17xh9fz5fEaVvLe_Kjr_2b3jSAaD2Q5w8yvNIwzfDMaeI6R-IVxThd2sSAFMKJ9Sw6E74vByn5ocXpkKx_G1JhSW-fstkr_ZTpuoccIvsyViw9rH4vhfev2J6XEhBkfwU14wJqdkpTBjlhn7dvGhRfgMRrSTPIFgkl3spW9-qd7CZ7Rw,"2988|CoQBdwAAAFIl3DwAr-JbCeKyXK2k6z7QOcl6sdyps9EzOLYwPRQE4KFUqFdaX9qH4GMq0d15iVWaExTOQTF-k7dM51DvyJJskiwARIewYY6JabMOUpp8oGSgxj0VZElyq6IqsPzm1TfwBGlW3Y4ezM-B43TP9BUhuFy5Ku1g5kQ4Ey5-y53iEhAftuP7dMOnIYSltgrFQLmCGhRSlb-1nVpbCnVILdYAGsFQpJpQlw|<a href=""https://maps.google.com/maps/contrib/101085983329080997499/photos"">Steven Mcguirt</a>|5312",space,4.3,4ce4dceb53b5b23c187580a149c9caa1427eccaf
2877,29.7013654,-95.1317105,1,,Point,Airgas+Houston+Texas,Airgas On-Site Safety Services,1,,0,telemetry,ChIJhbU8QiuOVoYRuNY96JF-WjI,"point_of_interest,establishment","906 W 13th St, Deer Park, TX 77536, United States",CmRRAAAAB7ep-PMA9PcQk39Kw2Vn2g75bGildKjZqMQAvNDnX4jDzUwdg59hblxIcvHbTpdC6KCnL8vH49FS6H3AhznqF0RAN4V4qrMewCeOFMGfMmAF0_zoEbXodVEf-LwpwwzoEhA_7bVdMjShPG3a3LQBlPaNGhTozrA0NyiHiDoNvGY9CPymiJfueQ,"1000|CoQBdwAAABkNNmZlrTcJJMRY3E65SH7neIvby45gfGUpyxjUs-V8_T470hyKIdJapQq8B0IJ_j0aMeHd7k-hfoWWklx4Bkrnxfwn32mRksi7IOdUN2WFVC8DaZPBUe8Ymf0u4yZkBF4Yb3EpGCAooUHOLlZX0vVoJMUyujJaEAE4tcoHhI1jEhBbM3lCRtM2EfHIKPzuUkhNGhTTFw1fbU1QNO1XdTsKwZ_nooa2qQ|<a href=""https://maps.google.com/maps/contrib/105408563120051651863/photos"">Airgas On-Site Safety Services</a>|1000",space,3,0cb937630691673f3fab4e2ed3941d58bc5050ee
999,29.76628,-95.46058,1,,Point,Airrosti+Rehab+Centers+Houston+Texas,Airrosti,15,,0,Pharmaceutical,ChIJy_hfCkvBQIYR7TH_FXuwxMU,"physiotherapist,health,point_of_interest,establishment","123 N Post Oak Ln #420, Houston, TX 77024, United States",CmRSAAAADsargrvNcjkmtgWMN3TPqqexooHmiSzLSaOh-iqDGUKMMrmU8vGIFYamtkKSrwHjshkf49PepA4ewA9Jq2Y1JPDwTz7ihTHXGp3rBh_QazbAVDElAwmtIFgkrLaeC4dhEhCUP3drXCsP4aAPQuHGJ-feGhStyZc3CmOS4t1XkOzDQNpqlOJduw,"1600|CoQBdwAAABjbrf_bnakgnzSPO4mCDqkcMhtK0cTbdlEO49QIPeAu2tBTfaujyyQeMeyV5nSFah3VYXWT4p1VjITp8YZqBIFOfL8qgBgo9meIPFewWDSuUTC2EXwah0crEA9iQeXwhWmkW6bi-l0stxqk_t1YcBnT844sA7ccEmxgt66FUxunEhDLlvOSLmEL0_rVICaAh7_dGhTY7telxpOBYqouQJ5y0-hKtmGUtA|<a href=""https://maps.google.com/maps/contrib/108120563702506560997/photos"">Airrosti</a>|900",health,5,9704f25c0154a9a4890b95cab956da081e4f9e84
1000,29.7823149,-95.5133134,1,,Point,Airrosti+Rehab+Centers+Houston+Texas,Airrosti,15,,0,Pharmaceutical,ChIJX2OYaWTEQIYRCf8o9Ovt--4,"physiotherapist,health,point_of_interest,establishment","9090 Gaylord Dr #201, Houston, TX 77024, United States",CmRSAAAAsKg5eLbnefvp4NRkck5WztE4N7nhKBAcP1UTja1MF7Y-zE7r9dsOfBVjtFrKF3uPOsK4XgyH8kL3PFqZATnee2a94sBNiM02jDNNhpvMqUa5yd18UJ93nxceG1oYiPm8EhCMqE3txvDsw4Q_Y__lqSoBGhROjgyls0p4uYpUtoDmxHPMUzH99w,"1600|CoQBdwAAAKGH4pnRl7kGSVe7ABvRcRVLkYpegA1nRi-mq40YMPRFxoRaECH1mPb888t-uLc4vO3xXV-v_jJkq1z7RSaiokzRhAP9fuKKq1hHl6smra5ScDAJrKLrUk-FC2rKVnpRHMSXHagSw91e_iyjIwQfunb3KlRaWy8eRnbEQro9IotcEhDl63WhCayAIv28o_z3WWDSGhT_fW3XQaOODZzKTXtQec2P4495jg|<a href=""https://maps.google.com/maps/contrib/111815153345511369340/photos"">Airrosti</a>|900",health,5,83daf338137581e7961940e8e6fea33899c586e1
1001,29.5234384,-95.532262,1,,Point,Airrosti+Rehab+Centers+Houston+Texas,Airrosti,15,,0,Pharmaceutical,ChIJOwG60rrvQIYRjNgifDxhD5E,"physiotherapist,health,point_of_interest,establishment","4607 Sienna Pkwy, Missouri City, TX 77459, United States",CmRSAAAAxFqqHI4NkYZoTTNrgsrgkFrXaWeuoADy3mrHtLhZKQuJ43k39EzbvMWbDumIDXteZSxoFb3quiCwbsKLY9p4Yn54Ql20JldvB_0vF_oMGwcoW1k0OOdfP6JCK1aFfdv4EhDSlFqtyUsCb_RxYw6C0r3VGhQ91DN4JgK6xJDdjM_Gdpgt99sSSQ,"1600|CoQBdwAAAAIHPZ93S2_i-2ShVp3B2uBfNZBc62lCxOQnAYpGpFFIsW1_Kw54z8zryD9NJzZmxe0FlK2dTpypVAIc2fvyvvwr2B7KKF1Q4GVZVzEmX0WEnALNT3sTxFbw9bNZKKzSdntfsG0OxiDKZ6nxAHaWmlk3iT5ddyYamK_i9cyU1A8KEhBaZUFoP9ihuJbW_1p2BDYtGhTJKixxtIJCPsEmwwVN0OYLQDvYmA|<a href=""https://maps.google.com/maps/contrib/101449525549517986442/photos"">Airrosti</a>|900",health,5,fc16634cca2e9d93d7f49f1d603911cd6c50b2cc
1002,29.6696485,-95.7481059,1,,Point,Airrosti+Rehab+Centers+Houston+Texas,Airrosti,15,,0,Pharmaceutical,ChIJDVpR1x4gQYYRH1fkEDiyO0c,"physiotherapist,health,point_of_interest,establishment","7417 West Grand Parkway South Suite 150, Richmond, TX 77407, United States",CmRRAAAA92SeZkkle4o5uGxVSZh0GR44griZrrs4AFCpmcGidaTafICKiWpR8Y18OGKcAMIcy7KLz8tWyCRlIlczcvdnsWi0LO2CL3fEvn1dwjFc4U_8D-2EJcd_nIC9PJlDwDOlEhC3bIt7oKDG5Mpc3gVdJSW9GhRAnPo9Kxo02t6EWj5hcMH8SSegpg,"1600|CoQBdwAAAE_7jbD3A05v2NYAKJF2VmTU26dfUkWvwB3s6WgbD9a1Ow4Ui9ZW-tHIcTuZF4EkJnj2S_SKCVMLE1NFaUFRNbclcZAQZaU2KXy3Icgh_KtVVTB37u-OrBBDy4D5zPLzzDbdHSauCaAEJN4DZ2L82is33d6gvexhOYWrZ-EqM5PBEhBxq1CurFwn1c2pWF12eiXNGhREfpHv1b3FYu5nl6RW-2kt0-UxTA|<a href=""https://maps.google.com/maps/contrib/105974479064277807628/photos"">Airrosti</a>|900",health,5,f69de102b6e64b431c690c0ae1041c0517cf5b92
1003,29.770653,-95.407574,1,,Point,Airrosti+Rehab+Centers+Houston+Texas,Airrosti,15,,0,Pharmaceutical,ChIJyTtXLrPAQIYR4GNUgMz6CYE,"physiotherapist,health,point_of_interest,establishment","4602 Washington Ave Suite B, Houston, TX 77007, United States",CmRSAAAArQaWk9jMIFwejmi5uwQFhQ4Ear_sLsCRzz0G-aoNQNzYjvw_zJr12WhW-UsOzZ91Gbke7ZMen0kqaJbJgte7vCni1JrMiDORCMgpNwVNH19X1GfQU22rOnoMYZ9SwZDPEhCEt0nJNHHIS0ayAWhUjcgeGhRrDb_1ROL3tuTGi63UoMTwI72UsQ,"1600|CoQBdwAAAITU_EBzFGMHdixPFQpEQhSNk0eTItpkdjOPKxcYWSb_tj7gksE2-W0pnlUpmoVI143NjUYYxj1s1NPbFeKOShccf97_QdcFth_DMaOkk1DSCVtWhDUHq7I_9ga8N9RikDRc8jnb9402J82hE8fj5XaM4JU2iPd9lmAmPcPM9wk3EhDF8epPO1VfxdzinP3l_9RVGhQ4nLQDHA931zQ6Is3rATceAiFHaw|<a href=""https://maps.google.com/maps/contrib/109462981585876840160/photos"">Airrosti</a>|900",health,4.9,7c8c4435e3c1545decd99062016040cb75885a75
1004,29.7825256,-95.5455826,1,,Point,Airrosti+Rehab+Centers+Houston+Texas,Airrosti,15,,0,Pharmaceutical,ChIJNzheA7zEQIYRJsFjF585fT4,"physiotherapist,health,point_of_interest,establishment","929 Gessner Rd #2460, Houston, TX 77024, United States",CmRRAAAAkvXdLBOhwG1uU5IjKHWH_tgfmWcGrKdW0Y5XR8SXPYSVvaVsrrwDRwz-G1i5Y5SBy8GgwrICDrbuB7UsmY1WhuATnvH9wBRqdZx7K7_8YEKooz5MfFxQ326kFVEKMqAIEhCa7vaUyxkN5xVeI2aQTKToGhR_rNcpgXcLPP_TmrrqQA9Bf6_uoQ,"1600|CoQBdwAAACoDh0XYW1pnF62d0FWrnvFGDlBjjEw8QmmGb8e2dfp3-_XRN9dOxjCNsIDL6yMG7M69WF4h2FJq_cBZEcdaksnbWiTbxV8U3fLf1E6xW-NH8tVVbnH0tWZRWzvs2yCK9VGutLM962uUUytlRwcHMdduP1GRNz87P_buQfBlnlJ_EhDRh0GOvUI2vQe48jWkw7d8GhR6vSFVonyjMMWehYv9BZs1MG-oRQ|<a href=""https://maps.google.com/maps/contrib/104303862414304047440/photos"">Airrosti</a>|900",health,5,6b349698714252e20f26f0a286d14b4c044f11d6
